"2016-09-17 11:21:59.296415","isucon[isucon] @ localhost []",86,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 92 */        SELECT * FROM entry\
        ORDER BY updated_at DESC\
        LIMIT 10\
        OFFSET 0"
"2016-09-17 11:21:59.299229","isucon[isucon] @ localhost []",86,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:21:59.302534","isucon[isucon] @ localhost []",88,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 129 */        INSERT INTO entry (author_id, keyword, description, created_at, updated_at)\
        VALUES ('537', '782年', '\\n\\n\\n== 他の紀年法 ==\\n* 干支 : 壬戌\\n* 日本\\n** 天応2年、延暦元年\\n** 皇紀1442年\\n* 中国\\n** 唐 : 建中3年\\n* 朝鮮 :\\n* ベトナム :\\n* 仏滅紀元 :\\n* ユダヤ暦 :\\n\\n== できごと ==\\n*4月 - 造宮・勅旨2者、銭鋳司を廃止する。\\n*6月 - 大伴家持を陸奥守鎮守将軍として、蝦夷討伐を準備する。\\n\\n== 誕生 ==\\n* 清原夏野、平安時代の皇族、公卿（+ 837年）\\n* 百済河成、平安時代の画家（+ 853年）\\n\\n== 死去 ==\\n* 1月11日（天応元年12月23日） - 光仁天皇、第49代天皇（* 709年）\\n* ダルマトゥンガ王、ジャワのシャイレーンドラ朝の王（* 生年未詳）\\n* 湛然、唐の天台宗の僧（* 711年）\\n\\n*q2M', NOW(), NOW())\
        ON DUPLICATE KEY UPDATE\
        author_id = '537', keyword = '782年', description = '\\n\\n\\n== 他の紀年法 ==\\n* 干支 : 壬戌\\n* 日本\\n** 天応2年、延暦元年\\n** 皇紀1442年\\n* 中国\\n** 唐 : 建中3年\\n* 朝鮮 :\\n* ベトナム :\\n* 仏滅紀元 :\\n* ユダヤ暦 :\\n\\n== できごと ==\\n*4月 - 造宮・勅旨2者、銭鋳司を廃止する。\\n*6月 - 大伴家持を陸奥守鎮守将軍として、蝦夷討伐を準備する。\\n\\n== 誕生 ==\\n* 清原夏野、平安時代の皇族、公卿（+ 837年）\\n* 百済河成、平安時代の画家（+ 853年）\\n\\n== 死去 ==\\n* 1月11日（天応元年12月23日） - 光仁天皇、第49代天皇（* 709年）\\n* ダルマトゥンガ王、ジャワのシャイレーンドラ朝の王（* 生年未詳）\\n* 湛然、唐の天台宗の僧（* 711年）\\n\\n*q2M', updated_at = NOW()"
"2016-09-17 11:21:59.320607","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 129 */        INSERT INTO entry (author_id, keyword, description, created_at, updated_at)\
        VALUES ('164', '平尾山', '\\n\\n\\'平尾山\\'（ひらおやま）\\nは、長野県佐久市の東部に位置する関東山地の一部で、最高峰の「平尾富士」は標高1,156m『長野県広域道路地図』人文社、全59P中23P。\\n\\n山麓に佐久スキーガーデンパラダが所在する。\\n\\n== 文化 ==\\n*神霊\\n*: 平尾山には木花咲夜姫（このはなさくやひめ）が鎮座し、諸願を成就させてくれるといわれる。\\n*御九日\\n*: 九のつく日を御九日（おくにち）といって、お参りすれば願いが叶うとされるが、特に夜明け前の参拝が最高と言われる。\\n*: 昔は、松明や提灯を手にして山頂を目指す参詣人が多くいた。\\n*巨人\\n*: 平尾山は、デイランボウという巨人が土を運んでいるときにこぼれてできたという民話がある。また、下平尾地区にはデイランボウの足跡という丸い水田がある。\\n*白山\\n*: 用明天皇元年(586年)皎月という官女が平尾山に流罪になった。官女は白馬と一緒に空を舞い、平尾山の西尾根の「吾妻山」に立って「我は白山権現だ」と言って岩の中に入ってしまった。それから、吾妻山を白山（はくさん）とも呼ぶ。また官女が小田井の平原で白馬の輪乗りをしたので、今もその場所は草が生えない。\\n*社寺\\n*: 平尾山の山麓には、平尾大社、守芳院（曹洞宗）、渓徳寺（臨済宗）などの社寺がある。特に守芳院の山号は「平尾山」である。また平尾大社本殿は佐久市有形文化財。\\n*平尾氏\\n*: 全国の「平尾姓」で、佐久の平尾山周辺をルーツとするお宅も多いという。\\n*雨乞\\n*: 平尾山は雨乞い（あまごい）の山でもあり、雨が降るように祈ると叶うという。また平尾山で大きな火を燃やすと雨が降るという。\\n*天気\\n*: 「平尾冠」（ひらおかんむり）といわれるように、山頂に冠状の雲がかかると晴れになるという。一方「平尾頭巾に浅間帯」ともいう。平尾山の頂上に頭巾のような雲があり、浅間山に帯のような雲があれば晴れるという。\\n*謡曲\\n*: 謡曲\\'鉢の木\\'の「♪吹くや嵐の大井山、捨つる身なき伴の里♪」の「大井山」とは平尾山のこと。謡曲とは「能」の語りの文句のことで、「鉢の木」は、武士道を賛美するもので、武家に好まれた。\\n*石材\\n*: 平尾山から産出する石を平尾石（ひらおいし）と呼び、敷石や庭石などに使用していた。また山の南西方面からは安原石が採掘され、墓石・建築用材・間知石などに使われている。\\n*平尾道\\n*: 佐久の各地から平尾山方面へ向かう道を「平尾道」（ひらおみち）と呼ぶ場合がある『北佐久口碑伝説集南佐久編限定復刻版』発行者：長野県佐久市教育委員会、全434中901P、昭和53年11月15日発行。\\n*そのた\\n*: 平尾山には、古墳や龍神池や白山などのパワースポットといわれるような場所もある。\\n*: また、山腹には、テレビやラジオなどのアンテナがいくつもあり、佐久平へ電波をっている。\\n\\n== 脚注 ==\\n\\n\\n\\nCategory:長野県の山\\nCategory:関東山地の山\\nCategory:佐久市の地理\\n\\n', NOW(), NOW())\
        ON DUPLICATE KEY UPDATE\
        author_id = '164', keyword = '平尾山', description = '\\n\\n\\'平尾山\\'（ひらおやま）\\nは、長野県佐久市の東部に位置する関東山地の一部で、最高峰の「平尾富士」は標高1,156m『長野県広域道路地図』人文社、全59P中23P。\\n\\n山麓に佐久スキーガーデンパラダが所在する。\\n\\n== 文化 ==\\n*神霊\\n*: 平尾山には木花咲夜姫（このはなさくやひめ）が鎮座し、諸願を成就させてくれるといわれる。\\n*御九日\\n*: 九のつく日を御九日（おくにち）といって、お参りすれば願いが叶うとされるが、特に夜明け前の参拝が最高と言われる。\\n*: 昔は、松明や提灯を手にして山頂を目指す参詣人が多くいた。\\n*巨人\\n*: 平尾山は、デイランボウという巨人が土を運んでいるときにこぼれてできたという民話がある。また、下平尾地区にはデイランボウの足跡という丸い水田がある。\\n*白山\\n*: 用明天皇元年(586年)皎月という官女が平尾山に流罪になった。官女は白馬と一緒に空を舞い、平尾山の西尾根の「吾妻山」に立って「我は白山権現だ」と言って岩の中に入ってしまった。それから、吾妻山を白山（はくさん）とも呼ぶ。また官女が小田井の平原で白馬の輪乗りをしたので、今もその場所は草が生えない。\\n*社寺\\n*: 平尾山の山麓には、平尾大社、守芳院（曹洞宗）、渓徳寺（臨済宗）などの社寺がある。特に守芳院の山号は「平尾山」である。また平尾大社本殿は佐久市有形文化財。\\n*平尾氏\\n*: 全国の「平尾姓」で、佐久の平尾山周辺をルーツとするお宅も多いという。\\n*雨乞\\n*: 平尾山は雨乞い（あまごい）の山でもあり、雨が降るように祈ると叶うという。また平尾山で大きな火を燃やすと雨が降るという。\\n*天気\\n*: 「平尾冠」（ひらおかんむり）といわれるように、山頂に冠状の雲がかかると晴れになるという。一方「平尾頭巾に浅間帯」ともいう。平尾山の頂上に頭巾のような雲があり、浅間山に帯のような雲があれば晴れるという。\\n*謡曲\\n*: 謡曲\\'鉢の木\\'の「♪吹くや嵐の大井山、捨つる身なき伴の里♪」の「大井山」とは平尾山のこと。謡曲とは「能」の語りの文句のことで、「鉢の木」は、武士道を賛美するもので、武家に好まれた。\\n*石材\\n*: 平尾山から産出する石を平尾石（ひらおいし）と呼び、敷石や庭石などに使用していた。また山の南西方面からは安原石が採掘され、墓石・建築用材・間知石などに使われている。\\n*平尾道\\n*: 佐久の各地から平尾山方面へ向かう道を「平尾道」（ひらおみち）と呼ぶ場合がある『北佐久口碑伝説集南佐久編限定復刻版』発行者：長野県佐久市教育委員会、全434中901P、昭和53年11月15日発行。\\n*そのた\\n*: 平尾山には、古墳や龍神池や白山などのパワースポットといわれるような場所もある。\\n*: また、山腹には、テレビやラジオなどのアンテナがいくつもあり、佐久平へ電波をっている。\\n\\n== 脚注 ==\\n\\n\\n\\nCategory:長野県の山\\nCategory:関東山地の山\\nCategory:佐久市の地理\\n\\n', updated_at = NOW()"
"2016-09-17 11:21:59.349171","isucon[isucon] @ localhost []",88,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 54 */                SELECT name FROM user\
                WHERE id = '537'"
"2016-09-17 11:21:59.349552","isucon[isucon] @ localhost []",88,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 204 */        SELECT * FROM entry\
        WHERE keyword = '782年'"
"2016-09-17 11:21:59.349846","isucon[isucon] @ localhost []",88,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:21:59.397934","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 54 */                SELECT name FROM user\
                WHERE id = '164'"
"2016-09-17 11:21:59.398218","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 204 */        SELECT * FROM entry\
        WHERE keyword = '平尾山'"
"2016-09-17 11:21:59.398513","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
